date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:43:39	130608/130608	---M--	200	added ('OK')	font/woff2	etag:%2265f28af6-1fe30%22	https://freshcart.codescandy.com/assets/libs/bootstrap-icons/font/fonts/bootstrap-icons.woff2?2820a3852bdb9a5832199cc61cec4e65	freshcart.codescandy.com/assets/libs/bootstrap-icons/font/fonts/bootstrap-iconsafdf.woff2	(from https://freshcart.codescandy.com/assets/libs/bootstrap-icons/font/bootstrap-icons.min.css)
22:43:40	176200/176200	---M--	200	added ('OK')	font/woff	etag:%2265f28af6-2b048%22	https://freshcart.codescandy.com/assets/libs/bootstrap-icons/font/fonts/bootstrap-icons.woff?2820a3852bdb9a5832199cc61cec4e65	freshcart.codescandy.com/assets/libs/bootstrap-icons/font/fonts/bootstrap-iconsafdf.woff	(from https://freshcart.codescandy.com/assets/libs/bootstrap-icons/font/bootstrap-icons.min.css)
22:43:40	74534/74534	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212326-6139828eacbeb%22	https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.eot?e0a20d6edb74f52c006bb300686580b0	freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons5f41.eot	(from https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.css)
22:43:41	37760/37760	---M--	200	added ('OK')	font/woff	etag:%2265f28af6-9380%22	https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.woff?e0a20d6edb74f52c006bb300686580b0	freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons5f41.woff	(from https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.css)
22:43:43	74340/74340	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2265f28af6-12264%22	https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.ttf?e0a20d6edb74f52c006bb300686580b0	freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons5f41.ttf	(from https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.css)
22:43:43	105893/105893	---MCZ	200	added ('OK')	text/html	etag:W/%2219da5-6139828e453a6%22	https://freshcart.codescandy.com/	freshcart.codescandy.com/index-2.html	(from https://freshcart.codescandy.com/assets/css/theme.min.css)
22:43:45	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20May%202024%2019:43:45%20GMT	https://freshcart.codescandy.com/pages/index.html	freshcart.codescandy.com/pages/index.6e.delayed	(from https://freshcart.codescandy.com/pages/shop-wishlist.html)
22:43:45	3706/3706	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-e7a%22	https://freshcart.codescandy.com/assets/images/products/product-img-18.jpg	freshcart.codescandy.com/assets/images/products/product-img-18.jpg	(from https://freshcart.codescandy.com/pages/shop-wishlist.html)
22:43:46	3069/3069	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-bfd%22	https://freshcart.codescandy.com/assets/images/products/product-img-17.jpg	freshcart.codescandy.com/assets/images/products/product-img-17.jpg	(from https://freshcart.codescandy.com/pages/shop-wishlist.html)
22:43:47	4647/4647	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-1227%22	https://freshcart.codescandy.com/assets/images/products/product-img-16.jpg	freshcart.codescandy.com/assets/images/products/product-img-16.jpg	(from https://freshcart.codescandy.com/pages/shop-wishlist.html)
22:43:48	2825/2825	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-b09%22	https://freshcart.codescandy.com/assets/images/products/product-img-19.jpg	freshcart.codescandy.com/assets/images/products/product-img-19.jpg	(from https://freshcart.codescandy.com/pages/shop-wishlist.html)
22:43:49	2961/2961	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-b91%22	https://freshcart.codescandy.com/assets/images/products/product-img-15.jpg	freshcart.codescandy.com/assets/images/products/product-img-15.jpg	(from https://freshcart.codescandy.com/pages/shop-wishlist.html)
22:43:51	4220/4220	---MCZ	200	added ('OK')	text/css	etag:W/%2265f28af6-107c%22	https://freshcart.codescandy.com/assets/libs/nouislider/dist/nouislider.min.css	freshcart.codescandy.com/assets/libs/nouislider/dist/nouislider.min.css	(from https://freshcart.codescandy.com/pages/shop-grid.html)
22:43:53	27118/27118	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-69ee%22	https://freshcart.codescandy.com/assets/libs/nouislider/dist/nouislider.min.js	freshcart.codescandy.com/assets/libs/nouislider/dist/nouislider.min.js	(from https://freshcart.codescandy.com/pages/shop-grid.html)
22:43:53	333284/333284	---M--	200	added ('OK')	image/png	etag:%2265f28af6-515e4%22	https://freshcart.codescandy.com/assets/images/banner/assortment-citrus-fruits.png	freshcart.codescandy.com/assets/images/banner/assortment-citrus-fruits.png	(from https://freshcart.codescandy.com/pages/shop-grid.html)
22:43:54	2235/2235	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-8bb%22	https://freshcart.codescandy.com/assets/libs/wnumb/wNumb.min.js	freshcart.codescandy.com/assets/libs/wnumb/wNumb.min.js	(from https://freshcart.codescandy.com/pages/shop-grid.html)
22:43:55	4567/4567	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265f28af6-11d7%22	https://freshcart.codescandy.com/assets/images/about/about-icons-1.svg	freshcart.codescandy.com/assets/images/about/about-icons-1.svg	(from https://freshcart.codescandy.com/pages/index-2.html)
22:43:55	6969/6969	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-1b39%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-1.jpg	freshcart.codescandy.com/assets/images/banner/ad-banner-1.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
22:43:56	6363/6363	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-18db%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-2.jpg	freshcart.codescandy.com/assets/images/banner/ad-banner-2.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
22:43:57	5354/5354	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-14ea%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-3.jpg	freshcart.codescandy.com/assets/images/banner/ad-banner-3.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
22:43:58	18550/18550	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-4876%22	https://freshcart.codescandy.com/assets/images/category/category-fruits-vegetables.jpg	freshcart.codescandy.com/assets/images/category/category-fruits-vegetables.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
22:43:59	17551/17551	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-448f%22	https://freshcart.codescandy.com/assets/images/category/category-cold-drinks-juices.jpg	freshcart.codescandy.com/assets/images/category/category-cold-drinks-juices.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
22:44:01	112807/112807	---M--	200	added ('OK')	image/png	etag:%2265f28af6-1b8a7%22	https://freshcart.codescandy.com/assets/images/png/iphone-2.png	freshcart.codescandy.com/assets/images/png/iphone-2.png	(from https://freshcart.codescandy.com/pages/index-2.html)
22:44:01	34142/34142	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-855e%22	https://freshcart.codescandy.com/assets/images/slider/slider-image-1.jpg	freshcart.codescandy.com/assets/images/slider/slider-image-1.jpg	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:02	24390/24390	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-5f46%22	https://freshcart.codescandy.com/assets/images/slider/slider-image-2.jpg	freshcart.codescandy.com/assets/images/slider/slider-image-2.jpg	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:03	23724/23724	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-5cac%22	https://freshcart.codescandy.com/assets/images/slider/slider-image-3.jpg	freshcart.codescandy.com/assets/images/slider/slider-image-3.jpg	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:04	11274/11274	---M--	200	added ('OK')	image/png	etag:%2265f28af6-2c0a%22	https://freshcart.codescandy.com/assets/images/category/dairy-bread-eggs.png	freshcart.codescandy.com/assets/images/category/dairy-bread-eggs.png	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:05	8206/8206	---M--	200	added ('OK')	image/png	etag:%2265f28af6-200e%22	https://freshcart.codescandy.com/assets/images/category/fruits-vegetables.png	freshcart.codescandy.com/assets/images/category/fruits-vegetables.png	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:06	10846/10846	---M--	200	added ('OK')	image/png	etag:%2265f28af6-2a5e%22	https://freshcart.codescandy.com/assets/images/category/snack-munchies.png	freshcart.codescandy.com/assets/images/category/snack-munchies.png	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:07	11252/11252	---M--	200	added ('OK')	image/png	etag:%2265f28af6-2bf4%22	https://freshcart.codescandy.com/assets/images/category/bakery-biscuits.png	freshcart.codescandy.com/assets/images/category/bakery-biscuits.png	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:08	10942/10942	---M--	200	added ('OK')	image/png	etag:%2265f28af6-2abe%22	https://freshcart.codescandy.com/assets/images/category/instant-food.png	freshcart.codescandy.com/assets/images/category/instant-food.png	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:09	10200/10200	---M--	200	added ('OK')	image/png	etag:%2265f28af6-27d8%22	https://freshcart.codescandy.com/assets/images/category/tea-coffee-drinks.png	freshcart.codescandy.com/assets/images/category/tea-coffee-drinks.png	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:10	9476/9476	---M--	200	added ('OK')	image/png	etag:%2265f28af6-2504%22	https://freshcart.codescandy.com/assets/images/category/cold-drinks-juices.png	freshcart.codescandy.com/assets/images/category/cold-drinks-juices.png	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:11	11173/11173	---M--	200	added ('OK')	image/png	etag:%2265f28af6-2ba5%22	https://freshcart.codescandy.com/assets/images/category/chicken-meat-fish.png	freshcart.codescandy.com/assets/images/category/chicken-meat-fish.png	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:12	10642/10642	---M--	200	added ('OK')	image/png	etag:%2265f28af6-2992%22	https://freshcart.codescandy.com/assets/images/category/baby-care.png	freshcart.codescandy.com/assets/images/category/baby-care.png	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:13	11748/11748	---M--	200	added ('OK')	image/png	etag:%2265f28af6-2de4%22	https://freshcart.codescandy.com/assets/images/category/cleaning-essentials.png	freshcart.codescandy.com/assets/images/category/cleaning-essentials.png	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:14	10683/10683	---M--	200	added ('OK')	image/png	etag:%2265f28af6-29bb%22	https://freshcart.codescandy.com/assets/images/category/pet-care.png	freshcart.codescandy.com/assets/images/category/pet-care.png	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:15	9442/9442	---M--	200	added ('OK')	image/png	etag:%2265f28af6-24e2%22	https://freshcart.codescandy.com/assets/images/category/atta-rice-dal.png	freshcart.codescandy.com/assets/images/category/atta-rice-dal.png	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:17	14344/14344	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265f28af6-3808%22	https://freshcart.codescandy.com/assets/images/svg-graphics/store-graphics.svg	freshcart.codescandy.com/assets/images/svg-graphics/store-graphics.svg	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:20	215250/215250	---M--	200	added ('OK')	image/png	etag:%2265f28af6-348d2%22	https://freshcart.codescandy.com/assets/images/png/girl-email.png	freshcart.codescandy.com/assets/images/png/girl-email.png	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:20	661475/661475	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265f28af6-a17e3%22	https://freshcart.codescandy.com/assets/images/svg-graphics/pattern.svg	freshcart.codescandy.com/assets/images/svg-graphics/pattern.svg	(from https://freshcart.codescandy.com/pages/index-3.html)
22:44:22	24539/24539	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265f28af6-5fdb%22	https://freshcart.codescandy.com/assets/images/svg-graphics/delivery-boy.svg	freshcart.codescandy.com/assets/images/svg-graphics/delivery-boy.svg	(from https://freshcart.codescandy.com/pages/index-4.html)
22:44:22	67306/67306	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-106ea%22	https://freshcart.codescandy.com/assets/images/banner/banner-4.jpg	freshcart.codescandy.com/assets/images/banner/banner-4.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
22:44:23	20370/20370	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-4f92%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-4.jpg	freshcart.codescandy.com/assets/images/banner/ad-banner-4.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
22:44:24	19828/19828	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-4d74%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-5.jpg	freshcart.codescandy.com/assets/images/banner/ad-banner-5.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
22:44:25	19377/19377	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-4bb1%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-6.jpg	freshcart.codescandy.com/assets/images/banner/ad-banner-6.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
22:44:27	1292/1292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265f28af6-50c%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-1.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-1.svg	(from https://freshcart.codescandy.com/pages/index-4.html)
22:44:28	4139/4139	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265f28af6-102b%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-2.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-2.svg	(from https://freshcart.codescandy.com/pages/index-4.html)
22:44:29	910/910	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265f28af6-38e%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-3.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-3.svg	(from https://freshcart.codescandy.com/pages/index-4.html)
22:44:30	94358/94358	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-17096%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-1.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-1.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
22:44:31	84569/84569	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-14a59%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-2.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-2.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
22:44:32	78451/78451	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-13273%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-3.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-3.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
22:44:33	70444/70444	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-1132c%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-4.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-4.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
22:44:34	5996/5996	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265f28af6-176c%22	https://freshcart.codescandy.com/assets/images/logo/freshcart-white-logo.svg	freshcart.codescandy.com/assets/images/logo/freshcart-white-logo.svg	(from https://freshcart.codescandy.com/pages/index-4.html)
22:44:35	71132/71132	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-115dc%22	https://freshcart.codescandy.com/assets/images/slider/hero-img-slider-1.jpg	freshcart.codescandy.com/assets/images/slider/hero-img-slider-1.jpg	(from https://freshcart.codescandy.com/pages/index-5.html)
22:44:35	40298/40298	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-9d6a%22	https://freshcart.codescandy.com/assets/images/slider/hero-img-slider-2.jpg	freshcart.codescandy.com/assets/images/slider/hero-img-slider-2.jpg	(from https://freshcart.codescandy.com/pages/index-5.html)
22:44:36	31121/31121	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-7991%22	https://freshcart.codescandy.com/assets/images/slider/hero-img-slider-3.jpg	freshcart.codescandy.com/assets/images/slider/hero-img-slider-3.jpg	(from https://freshcart.codescandy.com/pages/index-5.html)
22:44:37	25743/25743	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-648f%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-1.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-1.jpg	(from https://freshcart.codescandy.com/pages/index-5.html)
22:44:38	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20May%202024%2019:44:39%20GMT	https://freshcart.codescandy.com/pages/pages/shop-single.html	freshcart.codescandy.com/pages/pages/shop-single.html	(from https://freshcart.codescandy.com/pages/index-5.html)
22:44:39	6725/6725	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-1a45%22	https://freshcart.codescandy.com/assets/images/products/deal-img.jpg	freshcart.codescandy.com/assets/images/products/deal-img.jpg	(from https://freshcart.codescandy.com/pages/index-5.html)
22:44:40	29288/29288	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-7268%22	https://freshcart.codescandy.com/assets/images/banner/modal_img.jpg	freshcart.codescandy.com/assets/images/banner/modal_img.jpg	(from https://freshcart.codescandy.com/pages/index-5.html)
22:44:42	10609/10609	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-2971%22	https://freshcart.codescandy.com/assets/libs/sticky-sidebar/dist/sticky-sidebar.min.js	freshcart.codescandy.com/assets/libs/sticky-sidebar/dist/sticky-sidebar.min.js	(from https://freshcart.codescandy.com/pages/index-5.html)
22:44:43	186/186	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-ba%22	https://freshcart.codescandy.com/assets/js/vendors/sticky.js	freshcart.codescandy.com/assets/js/vendors/sticky.js	(from https://freshcart.codescandy.com/pages/index-5.html)
22:44:44	143/143	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-8f%22	https://freshcart.codescandy.com/assets/js/vendors/modal.js	freshcart.codescandy.com/assets/js/vendors/modal.js	(from https://freshcart.codescandy.com/pages/index-5.html)
22:44:45	9830/9830	---MCZ	200	added ('OK')	text/css	etag:W/%2265f28af6-2666%22	https://freshcart.codescandy.com/assets/libs/dropzone/dist/min/dropzone.min.css	freshcart.codescandy.com/assets/libs/dropzone/dist/min/dropzone.min.css	(from https://freshcart.codescandy.com/pages/shop-single.html)
22:44:45	7864/7864	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-1eb8%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-10.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-10.jpg	(from https://freshcart.codescandy.com/pages/shop-single.html)
22:44:46	9264/9264	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-2430%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-12.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-12.jpg	(from https://freshcart.codescandy.com/pages/shop-single.html)
22:44:47	8001/8001	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-1f41%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-9.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-9.jpg	(from https://freshcart.codescandy.com/pages/shop-single.html)
22:44:48	8811/8811	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-226b%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-8.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-8.jpg	(from https://freshcart.codescandy.com/pages/shop-single.html)
22:44:50	14464/14464	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-3880%22	https://freshcart.codescandy.com/assets/libs/rater-js/index.js	freshcart.codescandy.com/assets/libs/rater-js/index.js	(from https://freshcart.codescandy.com/pages/shop-single.html)
22:44:51	114702/114702	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-1c00e%22	https://freshcart.codescandy.com/assets/libs/dropzone/dist/min/dropzone.min.js	freshcart.codescandy.com/assets/libs/dropzone/dist/min/dropzone.min.js	(from https://freshcart.codescandy.com/pages/shop-single.html)
22:44:52	419/419	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-1a3%22	https://freshcart.codescandy.com/assets/js/vendors/dropzone.js	freshcart.codescandy.com/assets/js/vendors/dropzone.js	(from https://freshcart.codescandy.com/pages/shop-single.html)
22:44:53	50679/50679	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-c5f7%22	https://freshcart.codescandy.com/assets/libs/flatpickr/dist/flatpickr.min.js	freshcart.codescandy.com/assets/libs/flatpickr/dist/flatpickr.min.js	(from https://freshcart.codescandy.com/pages/shop-checkout.html)
22:44:54	1132/1132	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265f28af6-46c%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-4.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-4.svg	(from https://freshcart.codescandy.com/pages/store-list.html)
22:44:55	688/688	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265f28af6-2b0%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-5.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-5.svg	(from https://freshcart.codescandy.com/pages/store-list.html)
22:44:56	4602/4602	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265f28af6-11fa%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-6.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-6.svg	(from https://freshcart.codescandy.com/pages/store-list.html)
22:44:57	2072/2072	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265f28af6-818%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-7.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-7.svg	(from https://freshcart.codescandy.com/pages/store-list.html)
22:44:58	4602/4602	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265f28af6-11fa%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-8.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-8.svg	(from https://freshcart.codescandy.com/pages/store-list.html)
22:44:59	821/821	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265f28af6-335%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-9.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-9.svg	(from https://freshcart.codescandy.com/pages/store-list.html)
22:45:00	50009/50009	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-c359%22	https://freshcart.codescandy.com/assets/images/blog/blog-large.jpg	freshcart.codescandy.com/assets/images/blog/blog-large.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
22:45:00	35552/35552	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-8ae0%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-5.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-5.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
22:45:02	89364/89364	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-15d14%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-6.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-6.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
22:45:02	76806/76806	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-12c06%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-7.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-7.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
22:45:03	38742/38742	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-9756%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-8.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-8.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
22:45:04	61642/61642	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-f0ca%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-9.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-9.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
22:45:05	77196/77196	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-12d8c%22	https://freshcart.codescandy.com/assets/images/blog/blogImage.jpg	freshcart.codescandy.com/assets/images/blog/blogImage.jpg	(from https://freshcart.codescandy.com/pages/blog-single.html)
22:45:06	22575/22575	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-582f%22	https://freshcart.codescandy.com/assets/images/blog/left-img.jpg	freshcart.codescandy.com/assets/images/blog/left-img.jpg	(from https://freshcart.codescandy.com/pages/blog-single.html)
22:45:07	22606/22606	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-584e%22	https://freshcart.codescandy.com/assets/images/blog/right-img.jpg	freshcart.codescandy.com/assets/images/blog/right-img.jpg	(from https://freshcart.codescandy.com/pages/blog-single.html)
22:45:08	25343/25343	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-62ff%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-4.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-4.jpg	(from https://freshcart.codescandy.com/pages/blog-single.html)
22:45:09	31416/31416	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-7ab8%22	https://freshcart.codescandy.com/assets/images/about/about-img.jpg	freshcart.codescandy.com/assets/images/about/about-img.jpg	(from https://freshcart.codescandy.com/pages/about.html)
22:45:11	8289/8289	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265f28af6-2061%22	https://freshcart.codescandy.com/assets/images/about/about-icons-2.svg	freshcart.codescandy.com/assets/images/about/about-icons-2.svg	(from https://freshcart.codescandy.com/pages/about.html)
